file,linenum,timestamp,comment
02_08_newclan_merged.cha,4934,2833750_2834750,"%xcom:	begin personal information: name of town library
"
04_11_newclan_merged.cha,41185,30902610_30903500,"%xcom:	personal information: no consent from neighbor
"
04_11_newclan_merged.cha,43910,32360810_32363200,"%xcom:	end personal information: no consent
"
04_11_newclan_merged.cha,43912,32360810_32363200,"%xcom:	end personal information: no consent
"
04_11_newclan_merged.cha,43914,32360810_32363200,"%xcom:	end personal information: no consent
"
04_09_newclan_merged.cha,5927,2999490_3000000,"%xcom:	personal information, nonconsent children voices within,
"
04_09_newclan_merged.cha,17071,15299000_15300000,"%xcom:	contains personal info, unconsent children voices, specifically CH1,
"
04_09_newclan_merged.cha,19543,16432980_16434270,"%xcom:	personal info begin, child reveals home address
"
04_09_newclan_merged.cha,19560,16438960_16441080,"%xcom:	personal info end
"
40_11_coderSD_final.cha,15129,12235190_12236170,"%com:	begin personal information: full name
"
40_11_coderSD_final.cha,15141,12240920_12243320,"%com:	end personal information
"
40_11_coderSD_final.cha,19499,14469610_14470410,"%com:	personal information: using restroom
"
40_11_coderSD_final.cha,19790,14625090_14626190,"%com:	end personal information
"
40_08_coderTE_final.cha,18331,13922760_13927060,"%com:	begin personal information: full name
"
40_08_coderTE_final.cha,18334,13927060_13928060,"%xcom:	end personal information
"
40_08_coderTE_final.cha,18375,13945800_13946800,"%xcom:	begin personal information: email address
"
40_08_coderTE_final.cha,18403,13960850_13962060,"%xcom:	end personal information
"
40_08_coderTE_final.cha,19396,14476410_14477450,"%com:	begin personal information: full name
"
40_08_coderTE_final.cha,19409,14481060_14481920,"%com:	end personal information
"
40_08_coderTE_final.cha,54631,38871370_38872190,"%com:	begin personal information
"
40_08_coderTE_final.cha,54710,38908590_38909620,"%com:	end personal information
"
40_07_coderSA_final.cha,15081,12631460_12633040,"%com:	personal information: gps directions to destination
"
40_07_coderSA_final.cha,16047,13933440_13936430,"%com:	end personal information: gps directions
"
40_07_coderSA_final.cha,18500,15438140_15440450,"%xcom:	personal information begin: family friend and child did not consent
"
40_07_coderSA_final.cha,20463,16492040_16493040,"%com:	personal information: new house location
"
40_07_coderSA_final.cha,20469,16494240_16495119,"%com:	end personal information
"
40_07_coderSA_final.cha,20798,16646570_16647369,"%com:	personal information: location of house
"
40_07_coderSA_final.cha,20807,16652960_16654099,"%xcom:	end personal information
"
40_07_coderSA_final.cha,21550,17056180_17056280,"%xcom:	personal information, full name of another friend
"
40_07_coderSA_final.cha,21555,17058170_17059100,"%com:	end personal information
"
40_07_coderSA_final.cha,23821,18186670_18188740,"%com:	end personal information (families that did not consent)
"
40_07_coderSA_final.cha,27646,20583380_20584610,"%com:	personal information, another persons full name
"
40_07_coderSA_final.cha,27671,20606950_20607930,"%com:	end personal information
"
40_07_coderSA_final.cha,50457,35797210_35798030,"%com:	begin personal information: full name
"
40_07_coderSA_final.cha,50470,35805670_35806560,"%xcom:	end personal information
"
40_06_coderJH_final.cha,17006,11068430_11069770,"%com:	begin personal information: children and others that did not sign
"
40_06_coderJH_final.cha,19994,14060400_14062420,"%xcom:	begin personal information: name
"
40_06_coderJH_final.cha,20037,14102560_14107900,"%xcom:	end personal information: name
"
40_10_coderSM_final.cha,12030,6965260_6968960,"%xcom:	begin personal information: last name
"
40_10_coderSM_final.cha,12034,6971180_6971500,"%xcom:	end personal information: last name
"
40_10_coderSM_final.cha,12041,6972350_6973450,"%xcom:	begin personal information: last name
"
40_10_coderSM_final.cha,12047,6974360_6976030,"%xcom:	end personal information: last name
"
40_10_coderSM_final.cha,32045,20313310_20314330,"%xcom:	begin personal information: last name
"
40_10_coderSM_final.cha,32048,20314330_20318790,"%xcom:	end personal information: last name
"
40_10_coderSM_final.cha,32263,20431530_20432350,"%xcom:	begin personal information: address
"
40_10_coderSM_final.cha,32274,20439310_20440720,"%xcom:	end personal information: address
"
40_10_coderSM_final.cha,56284,37966070_37967070,"%xcom:	begin personal information: last name
"
40_10_coderSM_final.cha,56293,37970610_37971210,"%xcom:	end personal information: last name
"
40_10_coderSM_final.cha,67656,44078810_44081460,"%xcom:	begin personal information: last name
"
40_10_coderSM_final.cha,67681,44095720_44097160,"%xcom:	end personal information: last name
"
40_09_coderTE_final.cha,33046,23421990_23422850,"%com:	begin personal info: last name
"
40_09_coderTE_final.cha,33049,23422850_23432950,"%xcom:	end personal info
"
40_09_coderTE_final.cha,44058,32024270_32025270,"%xcom:	begin personal information: last names
"
40_09_coderTE_final.cha,44066,32027450_32030840,"%com:	end personal information
"
40_09_coderTE_final.cha,44223,32111460_32112550,"%com:	begin personal information: last names
"
40_09_coderTE_final.cha,44226,32112550_32113560,"%xcom:	end personal information
"
40_09_coderTE_final.cha,44238,32117320_32118770,"%xcom:	begin personal information: last names
"
40_09_coderTE_final.cha,44241,32118770_32120080,"%xcom:	end personal information
"
40_09_coderTE_final.cha,45866,33043770_33044390,"%com:	begin personal information: last name
"
40_09_coderTE_final.cha,45874,33046860_33048450,"%xcom:	end personal information
"
26_12_coderVL_final.cha,3659,2068500_2069210,"%xcom:	personal information [audio]: full address
"
26_12_coderVL_final.cha,3665,2070590_2074770,"%xcom:	personal information [audio]: full address
"
26_13_coderSM_final.cha,1365,709430_710580,"%xcom:	begin personal information: first and last name
"
26_13_coderSM_final.cha,1374,713320_714330,"%xcom:	end personal information: first and last name
"
26_13_coderSM_final.cha,1836,972550_973370,"%xcom:	begin personal information: police scanner
"
26_13_coderSM_final.cha,1847,978880_980180,"%xcom:	end personal information: police scanner
"
26_13_coderSM_final.cha,2180,1135660_1136140,"%xcom:	begin personal information: financial
"
26_13_coderSM_final.cha,2258,1168040_1169590,"%xcom:	end personal information: financial
"
26_06_newclan_merged.cha,25423,21710510_21711680,"%xcom:	begin personal information: dad's work
"
26_06_newclan_merged.cha,25453,21726130_21727130,"%xcom:	end personal information: dad's work
"
26_07_newclan_merged.cha,17884,18206700_18206860,"%xcom:	begin personal information: full name
"
26_07_newclan_merged.cha,17889,18206970_18208080,"%xcom:	end personal information
"
46_08_coderLN_final.cha,39704,30687350_30688350,"%com:	begin personal information: address
"
46_08_coderLN_final.cha,39712,30689350_30694660,"%com:	end personal information
"
46_07_coderTE_final.cha,10995,7325130_7327270,"%xcom:	personal information: birthday
"
46_07_coderTE_final.cha,23339,15518350_15520190,"%xcom:	personal info
"
46_07_coderTE_final.cha,38931,30950160_30951510,"%com:	begin personal information: medical
"
46_07_coderTE_final.cha,38951,30964080_30965410,"%xcom:	end personal information: medical
"
46_07_coderTE_final.cha,39018,30994830_30995630,"%com:	begin personal information: medical
"
46_07_coderTE_final.cha,39052,31013120_31016980,"%com:	end personal information: medical
"
12_08_newclan_merged.cha,56166,33621930_33623140,"%xcom:	personal info: friend full name
"
12_08_newclan_merged.cha,56187,33633000_33638690,"%xcom:	end personal info: friend full name
"
12_06_newclan_merged.cha,11560,8559420_8567630,"%xcom:	start of personal information/story of one of hairdressers
"
12_06_newclan_merged.cha,11565,8567630_8568990,"%xcom:	begin personal info
"
12_06_newclan_merged.cha,11616,8599790_8610170,"%xcom:	end personal information/story
"
12_06_newclan_merged.cha,46283,36792960_36793760,"%xcom:	begin personal info: phone number and name of town
"
12_06_newclan_merged.cha,46336,36820180_36821280,"%xcom:	end personal info
"
12_06_newclan_merged.cha,46404,36852200_36853050,"%xcom:	begin personal info: phone number
"
12_06_newclan_merged.cha,46410,36854170_36855470,"%xcom:	end personal info
"
12_07_newclan_merged.cha,2491,1400520_1402450,"%xcom:	personal information, general location of where someone lives
"
12_07_newclan_merged.cha,23773,18762120_18763230,"%xcom:	personal info, details about extended family
"
12_07_newclan_merged.cha,24169,18959650_18960350,"%xcom:	end personal info
"
12_07_newclan_merged.cha,24199,18972370_18973530,"%xcom:	personal info, name revealed of a friend
"
12_07_newclan_merged.cha,24290,19017500_19018300,"%xcom:	end personal info
"
12_07_newclan_merged.cha,24315,19032090_19032310,"%xcom:	personal info
"
12_07_newclan_merged.cha,24496,19145480_19147420,"%xcom:	end personal info
"
12_07_newclan_merged.cha,25632,19710990_19712130,"%xcom:	personal info
"
12_07_newclan_merged.cha,25939,19866990_19869100,"%xcom:	end personal info
"
12_07_newclan_merged.cha,25962,19885930_19890000,"%xcom:	personal info
"
12_07_newclan_merged.cha,26135,20056750_20057570,"%xcom:	end personal info
"
12_07_newclan_merged.cha,26168,20069000_20071470,"%xcom:	personal info, personal name
"
12_07_newclan_merged.cha,26173,20072920_20074010,"%xcom:	end personal info
"
12_07_newclan_merged.cha,26200,20086260_20088140,"%xcom:	personal info, lots of names given in these
"
12_07_newclan_merged.cha,26756,20352220_20353660,"%xcom:	personal info, names
"
12_07_newclan_merged.cha,26783,20364600_20366330,"%xcom:	end personal info
"
12_07_newclan_merged.cha,39016,27679860_27681220,"%xcom:	personal info, name revealed
"
12_07_newclan_merged.cha,39042,27699140_27700890,"%xcom:	end personal info
"
12_07_newclan_merged.cha,40560,28546920_28547960,"%xcom:	personal info
"
12_07_newclan_merged.cha,40574,28559910_28565400,"%xcom:	end personal info
"
12_07_newclan_merged.cha,57635,39386980_39387990,"%xcom:	begin personal info?
"
12_07_newclan_merged.cha,57762,39452120_39453180,"%xcom:	end personal info
"
12_07_newclan_merged.cha,59521,40489090_40489720,"%xcom:	personal, gets a little bit racey in this section
"
12_07_newclan_merged.cha,59757,40621860_40622870,"%xcom:	end personal
"
12_12_coderSD_final.cha,13164,8200760_8202360,"%com:	begin personal information: address
"
12_12_coderSD_final.cha,13204,8217670_8218610,"%com:	end personal information
"
12_11_coderSM_final.cha,3837,2388330_2389130,"%com:	begin personal information: phone number
"
12_11_coderSM_final.cha,3845,2393070_2396060,"%com:	end personal information: phone number
"
12_11_coderSM_final.cha,4114,2533110_2534670,"%xcom:	begin personal information: last name
"
12_11_coderSM_final.cha,4128,2539700_2541910,"%xcom:	end personal information: last name
"
12_11_coderSM_final.cha,6602,4135330_4136680,"%com:	begin personal information: financial
"
12_11_coderSM_final.cha,6612,4142130_4143290,"%xcom:	end personal information: financial
"
12_11_coderSM_final.cha,6774,4224010_4226730,"%xcom:	begin personal information: financial
"
12_11_coderSM_final.cha,6790,4231950_4233020,"%com:	end personal information: financial
"
12_11_coderSM_final.cha,16441,11904120_11925090,"%xcom:	begin personal information: full name, phone number, and financial
"
12_11_coderSM_final.cha,16484,11945770_11948600,"%com:	end personal information: full name, phone number, and financial
"
12_11_coderSM_final.cha,19670,14703720_14704720,"%com:	begin personal information: wedding photographer's first and last
"
12_11_coderSM_final.cha,19687,14717020_14718330,"%com:	end personal information: wedding photographer's first and last name
"
12_11_coderSM_final.cha,50783,42858030_42859530,"%com:	begin personal information: full name
"
12_11_coderSM_final.cha,50796,42863370_42867060,"%com:	end personal information: full name
"
12_11_coderSM_final.cha,51383,43305700_43307270,"%com:	begin personal information: financial
"
12_11_coderSM_final.cha,51400,43317500_43318950,"%com:	end personal information: financial
"
12_11_coderSM_final.cha,51438,43336630_43337630,"%com:	begin personal information: financial
"
12_11_coderSM_final.cha,51473,43372570_43384940,"%com:	end personal information: financial
"
12_11_coderSM_final.cha,51785,43544820_43545970,"%com:	begin personal information: friend's information
"
12_11_coderSM_final.cha,51927,43648750_43650090,"%com:	end personal information: friend's information
"
12_11_coderSM_final.cha,52170,43826170_43827370,"%com:	begin personal information: financial
"
12_11_coderSM_final.cha,52183,43832550_43836760,"%com:	end personal information: financial
"
12_11_coderSM_final.cha,52866,44243060_44243860,"%xcom:	begin personal information: financial
"
12_11_coderSM_final.cha,52906,44266900_44268270,"%xcom:	end personal information: financial
"
12_11_coderSM_final.cha,52946,44297490_44299000,"%com:	begin personal information: mom's work
"
12_11_coderSM_final.cha,52952,44302600_44303400,"%com:	end personal information: mom's work
"
12_11_coderSM_final.cha,54014,44918080_44918880,"%com:	begin personal information: friend's name
"
12_11_coderSM_final.cha,54021,44920400_44921290,"%xcom:	end personal information: friend's name
"
16_11_coderGC_final.cha,14642,8964730_8969830,"%xcom:	begin personal information: full name
"
16_11_coderGC_final.cha,14646,8969830_8970830,"%xcom:	end personal information: full name
"
16_13_coderSM_final.cha,23953,19497580_19498380,"%com:	begin personal information: first and last name
"
16_13_coderSM_final.cha,23961,19502200_19506380,"%com:	end personal information: first and last name
"
16_06_newclan_merged.cha,45600,36088200_36089200,"%xcom:	begin personal information: dad's work
"
16_06_newclan_merged.cha,45635,36105590_36107300,"%xcom:	end personal information: dad's work
"
16_06_newclan_merged.cha,46665,36627930_36630050,"%xcom:	begin personal information: address
"
16_06_newclan_merged.cha,46673,36632100_36633100,"%xcom:	end personal information: address
"
16_14_coderJH_final.cha,50526,38570250_38575150,"%xcom:	begin personal information: password
"
16_14_coderJH_final.cha,50531,38576310_38578910,"%xcom:	end personal information
"
16_15_coderSM_final.cha,5517,3513170_3514500,"%xcom:	begin personal information: last name
"
16_15_coderSM_final.cha,5520,3514500_3517070,"%xcom:	end personal information: last name
"
25_07_newclan_merged.cha,14576,9422830_9424240,"%xcom:	begin personal information: full name
"
25_07_newclan_merged.cha,14584,9428970_9430450,"%xcom:	end personal information
"
25_07_newclan_merged.cha,34752,32811800_32813410,"%xcom:	begin personal information: full names
"
25_07_newclan_merged.cha,34763,32820660_32821440,"%xcom:	end personal information
"
25_07_newclan_merged.cha,38353,35074320_35075420,"%xcom:	begin personal information: full names
"
25_07_newclan_merged.cha,38360,35079760_35080880,"%xcom:	end personal information
"
25_07_newclan_merged.cha,38371,35086050_35086850,"%xcom:	begin personal information: confirmation of doctor appointment
"
25_07_newclan_merged.cha,38398,35100280_35101080,"%xcom:	end personal information
"
25_07_newclan_merged.cha,38400,35100280_35101080,"%xcom:	end personal information
"
25_11_coderGC_final.cha,26226,21602680_21602800,"%xcom:	begin personal information: name
"
25_11_coderGC_final.cha,26232,21608390_21609240,"%com:	end personal information
"
25_06_newclan_merged.cha,9583,5986770_5988020,"%xcom:	begin personal information: last name
"
25_06_newclan_merged.cha,9593,5990400_5991380,"%xcom:	end personal information
"
25_13_coderGC_final.cha,25281,22610980_22611960,"%com:	personal information [audio] : address
"
25_13_coderGC_final.cha,25293,22614120_22615380,"%com:	personal information [audio] : address
"
25_08_coderAR_final.cha,3152,2165200_2166210,"%com:	personal information [audio] : last name
"
25_08_coderAR_final.cha,3161,2170280_2171090,"%com:	personal information [audio]
"
25_08_coderAR_final.cha,21720,17318350_17319500,"%com:	personal information [video] : last name
"
25_08_coderAR_final.cha,21726,17319500_17320500,"%xcom:	personal information [video]
"
25_08_coderAR_final.cha,26866,21365250_21366320,"%com:	personal information [video] : location disclosed of father's work
"
25_08_coderAR_final.cha,26882,21370950_21373270,"%com:	personal information [video]
"
29_10_coderSM_final.cha,41257,35112550_35113350,"%com:	begin personal information: financial
"
29_10_coderSM_final.cha,41296,35131900_35133760,"%com:	end personal information: financial
"
29_07_newclan_merged.cha,13392,9725240_9726090,"%xcom:	begin personal information: golf club
"
29_07_newclan_merged.cha,13399,9729400_9732930,"%xcom:	end personal information: golf club
"
29_07_newclan_merged.cha,16666,11881510_11883660,"%xcom:	begin personal information: parent using the bathroom
"
29_07_newclan_merged.cha,16672,11884560_11890130,"%xcom:	end personal information: parent using the bathroom
"
29_07_newclan_merged.cha,29547,23179660_23184140,"%xcom:	begin personal information: last name
"
29_07_newclan_merged.cha,29553,23185070_23190290,"%xcom:	end personal information:last name
"
29_07_newclan_merged.cha,31268,24281420_24283040,"%xcom:	begin personal information: house location
"
29_07_newclan_merged.cha,31283,24290240_24294500,"%xcom:	end personal information: house location
"
42_06_coderSM_final.cha,33347,19215960_19218500,"%com:	begin personal information: health information
"
42_06_coderSM_final.cha,33381,19237500_19238350,"%com:	end personal information: health information
"
42_06_coderSM_final.cha,33472,19288640_19289730,"%xcom:	begin personal information: first and last name
"
42_06_coderSM_final.cha,33495,19298190_19301620,"%com:	end personal information: first and last name
"
42_06_coderSM_final.cha,33572,19346350_19347740,"%xcom:	begin personal information: job
"
42_06_coderSM_final.cha,33712,19436790_19438260,"%xcom:	end personal information: job
"
42_06_coderSM_final.cha,33821,19507150_19507950,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,33829,19511710_19512330,"%xcom:	end personal information: first and last name
"
42_06_coderSM_final.cha,33916,19561720_19564580,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,33927,19572240_19573190,"%com:	end personal information: first and last name
"
42_06_coderSM_final.cha,33938,19576730_19578900,"%com:	begin personal information: job
"
42_06_coderSM_final.cha,33967,19596310_19597130,"%com:	end personal information: job
"
42_06_coderSM_final.cha,34155,19700200_19701650,"%xcom:	begin personal information: first and last name
"
42_06_coderSM_final.cha,34167,19709970_19711060,"%xcom:	end personal information: first and last name
"
42_06_coderSM_final.cha,35118,20312470_20313470,"%xcom:	begin personal information: first and last name
"
42_06_coderSM_final.cha,35126,20322910_20324100,"%xcom:	end personal information: first and last name
"
42_06_coderSM_final.cha,35311,20427370_20428540,"%com:	begin personal informaiton: first and last name
"
42_06_coderSM_final.cha,35314,20428540_20439380,"%xcom:	end personal information: first and last name
"
42_06_coderSM_final.cha,35446,20510380_20513090,"%xcom:	begin personal information: job
"
42_06_coderSM_final.cha,35451,20513090_20515070,"%xcom:	end personal information: job
"
42_06_coderSM_final.cha,35465,20521140_20521940,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,35481,20529890_20532270,"%xcom:	end personal information: first and last name
"
42_06_coderSM_final.cha,35522,20553550_20554560,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,35531,20559110_20560540,"%com:	end personal information: first and last name
"
42_06_coderSM_final.cha,35621,20607310_20608350,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,35627,20609360_20610260,"%com:	end personal information: first and last name
"
42_06_coderSM_final.cha,35797,20709040_20710270,"%com:	begin  personal information: job
"
42_06_coderSM_final.cha,35821,20725590_20726620,"%xcom:	end personal information: job
"
42_06_coderSM_final.cha,35846,20737370_20738940,"%xcom:	begin personal information: job
"
42_06_coderSM_final.cha,35903,20771930_20773460,"%xcom:	end personal information: job
"
42_06_coderSM_final.cha,36073,20856420_20857220,"%xcom:	begin personal information: job
"
42_06_coderSM_final.cha,36094,20865640_20867340,"%xcom:	end personal information: job
"
42_06_coderSM_final.cha,36304,20985290_20987080,"%xcom:	begin personal information:  last name
"
42_06_coderSM_final.cha,36313,20993080_20994590,"%xcom:	end personal information:  last name
"
42_06_coderSM_final.cha,38826,22410410_22412110,"%com:	begin personal information: first and last name
"
42_06_coderSM_final.cha,38832,22413500_22414930,"%com:	end personal information: first and last name
"
37_10_coderHW_final.cha,32880,30394150_30394950,"%com:	begin personal information: phone number
"
37_10_coderHW_final.cha,32896,30399540_30400350,"%com:	end personal information
"
37_10_coderHW_final.cha,33131,30524910_30528190,"%com:	begin personal information: town name
"
37_10_coderHW_final.cha,33141,30534290_30535340,"%com:	end personal information
"
37_10_coderHW_final.cha,33259,30590030_30591040,"%com:	begin personal information: town name
"
37_10_coderHW_final.cha,33263,30591040_30591840,"%com:	end personal information
"
37_07_coderSA_final.cha,16803,10378020_10490260,"%xcom:	personal information, full name
"
37_07_coderSA_final.cha,16808,10492100_10492970,"%com:	end personal information
"
37_11_coderJS_final.cha,19143,15594050_15596650,"%xcom:	begin personal information: dropping off Sister at school
"
37_11_coderJS_final.cha,20098,16113720_16114800,"%xcom:	end personal information
"
37_09_coderSM_final.cha,4423,8737390_8738570,"%xcom:	begin personal information: first and last name
"
37_09_coderSM_final.cha,4431,8742690_8746240,"%com:	end personal information: first and last name
"
37_09_coderSM_final.cha,9337,15014470_15015270,"%xcom:	begin personal information: first and last name
"
37_09_coderSM_final.cha,9360,15027560_15029010,"%xcom:	end personal information: first and last name
"
37_09_coderSM_final.cha,25153,30856450_30858140,"%com:	begin personal information: last name
"
37_09_coderSM_final.cha,25158,30859330_30860360,"%com:	end personal information: last name
"
37_09_coderSM_final.cha,26173,31409780_31411010,"%com:	begin personal information: financial
"
37_09_coderSM_final.cha,26176,31411010_31412880,"%xcom:	end personal information: financial
"
37_09_coderSM_final.cha,30030,34596260_34602500,"%xcom:	begin personal information: directions to house
"
37_09_coderSM_final.cha,30079,34634530_34635530,"%com:	end personal information: directions to house
"
37_09_coderSM_final.cha,30189,34693220_34694890,"%xcom:	begin personal information: street name
"
37_09_coderSM_final.cha,30195,34694890_34695900,"%xcom:	end personal information: street name
"
37_09_coderSM_final.cha,30976,35164800_35167070,"%com:	begin personal information: directions
"
37_09_coderSM_final.cha,31018,35193860_35194990,"%com:	end personal information: directions
"
37_09_coderSM_final.cha,31649,35564960_35567390,"%com:	begin personal information: street name
"
37_09_coderSM_final.cha,31655,35572880_35574670,"%com:	end personal information: street name
"
06_06_newclan_merged.cha,38086,29512680_29513890,"%xcom:	personal information
"
06_17_coderSM_final.cha,43447,38328430_38329230,"%xcom:	begin personal information: license plate
"
06_17_coderSM_final.cha,43458,38337390_38338570,"%xcom:	end personal information: license plate
"
06_17_coderSM_final.cha,43794,38529990_38531700,"%xcom:	begin personal information: bill
"
06_17_coderSM_final.cha,43805,38537980_38538680,"%xcom:	end personal information: bill
"
06_07_newclan_merged.cha,682,334040_334840,"%xcom:	personal info - cousin's name 334840_338460
"
06_07_newclan_merged.cha,16813,16572820_16573930,"%xcom:	begin personal info
"
06_07_newclan_merged.cha,17380,16909150_16910370,"%xcom:	end personal info
"
06_07_newclan_merged.cha,17382,16909150_16910370,"%xcom:	proceeding section contains personal info that needs to be
"
06_07_newclan_merged.cha,24287,29043300_29045530,"%xcom:	begin personal info
"
06_07_newclan_merged.cha,24475,29272670_29274610,"%xcom:	end personal info
"
06_09_newclan_merged.cha,6958,3980100_3982100,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,6965,3983000_3983800,"%xcom:	personal info end
"
06_09_newclan_merged.cha,7301,4165170_4166050,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,7304,4166050_4168310,"%xcom:	personal info end
"
06_09_newclan_merged.cha,11273,6251480_6252280,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,11278,6252280_6253690,"%xcom:	personal info end
"
06_09_newclan_merged.cha,12108,9484970_9486090,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,12111,9486090_9489940,"%xcom:	personal info end
"
06_09_newclan_merged.cha,12327,9609520_9610330,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,12342,9614950_9615270,"%xcom:	personal info end
"
06_09_newclan_merged.cha,13177,10028050_10028160,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,13182,10028160_10029620,"%xcom:	personal info end
"
06_09_newclan_merged.cha,14357,10611680_10612490,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,14362,10612490_10614600,"%xcom:	personal info end
"
06_09_newclan_merged.cha,14410,10635350_10636460,"%xcom:	personal info start: name
"
06_09_newclan_merged.cha,14414,10636460_10638910,"%xcom:	personal info end
"
06_09_newclan_merged.cha,25636,23498220_23499110,"%xcom:	personal info start: location
"
06_09_newclan_merged.cha,25639,23499110_23506820,"%xcom:	personal info end
"
06_09_newclan_merged.cha,25648,23513050_23514060,"%xcom:	personal info start: location
"
06_09_newclan_merged.cha,25651,23514060_23517950,"%xcom:	personal info end
"
06_09_newclan_merged.cha,26013,23714500_23715580,"%xcom:	begin personal information
"
06_09_newclan_merged.cha,26054,23731520_23733900,"%xcom:	end personal information
"
06_09_newclan_merged.cha,26257,23848420_23850090,"%xcom:	personal info start: location
"
06_09_newclan_merged.cha,26260,23850090_23853760,"%xcom:	personal info end
"
06_09_newclan_merged.cha,26272,23857420_23858870,"%xcom:	personal info start: location
"
06_09_newclan_merged.cha,26278,23860450_23862150,"%xcom:	personal info end
"
06_13_coderSM_final.cha,13929,13891200_13892400,"%xcom:	begin personal information: medical, first and last name, phone
"
06_13_coderSM_final.cha,14078,13988200_13989650,"%com:	end personal information: medical, first and last name, phone number
"
06_13_coderSM_final.cha,14618,14309100_14310020,"%com:	begin personal information: last name
"
06_13_coderSM_final.cha,14628,14312100_14313780,"%com:	end personal information: last name
"
06_13_coderSM_final.cha,39852,42357550_42359170,"%com:	begin personal information: address
"
06_13_coderSM_final.cha,40370,42679350_42680150,"%com:	begin personal information: last name
"
06_13_coderSM_final.cha,40404,42701520_42702120,"%com:	end personal information: last name
"
06_13_coderSM_final.cha,40450,42722490_42724140,"%xcom:	begin personal information: last name
"
06_13_coderSM_final.cha,40457,42726820_42727620,"%com:	end personal information: last name
"
06_13_coderSM_final.cha,42708,43961720_43962520,"%com:	begin personal information: first and last name
"
06_13_coderSM_final.cha,42714,43964060_43965020,"%com:	end personal information: first and last name
"
33_06_newclan_merged.cha,40046,29873800_29874600,"%xcom:	begin personal information: town name
"
33_06_newclan_merged.cha,40052,29875610_29876440,"%xcom:	end personal information
"
33_06_newclan_merged.cha,48191,34504950_34505390,"%xcom:	begin personal information: wedding location
"
33_06_newclan_merged.cha,48209,34510390_34511650,"%xcom:	end personal information: wedding location
"
33_06_newclan_merged.cha,49986,35578070_35580200,"%xcom:	begin personal information: medical information
"
33_06_newclan_merged.cha,50000,35586510_35592630,"%xcom:	end personal information: medical information
"
33_06_newclan_merged.cha,60415,44088340_44097620,"%xcom:	begin personal information [audio]: street address
"
33_06_newclan_merged.cha,60422,44099570_44100590,"%xcom:	end personal information [audio]
"
33_10_coderSA_final.cha,32757,22963350_22964620,"%com:	begin personal information: location
"
33_10_coderSA_final.cha,32773,22970420_22971530,"%com:	end personal information
"
33_13_coderSM_final.cha,3318,1754020_1759380,"%xcom:	begin personal information: town name
"
33_13_coderSM_final.cha,3323,1760380_1762890,"%xcom:	end personal information: town name
"
33_13_coderSM_final.cha,5372,2857820_2858450,"%xcom:	begin personal information: last name
"
33_13_coderSM_final.cha,5376,2858450_2859740,"%xcom:	end personal information: last name
"
33_13_coderSM_final.cha,6189,3299020_3299110,"%xcom:	begin personal information: legal case
"
33_13_coderSM_final.cha,6234,3346340_3350840,"%xcom:	end personal information: legal case
"
33_12_coderJS_final.cha,43812,34270960_34271760,"%xcom:	personal information: conversation with someone at the door
"
33_12_coderJS_final.cha,43911,34318650_34323480,"%xcom:	end personal information
"
33_07_newclan_merged.cha,17422,11240840_11243030,"%xcom:	start personal information about trial
"
33_07_newclan_merged.cha,17642,11388000_11388800,"%xcom:	end personal information
"
33_07_newclan_merged.cha,17989,11612290_11613720,"%xcom:	personal information - people who did not consent
"
33_07_newclan_merged.cha,75978,47907040_47908140,"%xcom:	begin personal information: full name
"
33_07_newclan_merged.cha,75983,47908140_47909140,"%xcom:	end personal information: full name
"
33_07_newclan_merged.cha,75985,47908140_47909140,"%xcom:	end personal information: full name
"
33_07_newclan_merged.cha,75987,47908140_47909140,"%xcom:	end personal information: full name
"
33_07_newclan_merged.cha,75989,47908140_47909140,"%xcom:	end personal information: full name
"
33_07_newclan_merged.cha,75991,47908140_47909140,"%xcom:	end personal information: full name
"
33_11_coderTE_final.cha,20909,19007280_19007750,"%xcom:	begin personal information: at a gym
"
33_11_coderTE_final.cha,25246,22764570_22765250,"%xcom:	end personal information: leaving gym
"
33_08_coderJH_final.cha,18280,13195260_13196900,"%xcom:	begin personal information: name and address
"
33_08_coderJH_final.cha,18339,13226000_13227040,"%xcom:	end personal information
"
33_08_coderJH_final.cha,18598,13381100_13381900,"%com:	begin personal information: last name
"
33_08_coderJH_final.cha,18604,13383460_13384440,"%com:	end personal information
"
33_08_coderJH_final.cha,19309,13814970_13815840,"%com:	begin personal information: baby's birthday
"
33_08_coderJH_final.cha,19315,13819070_13820630,"%xcom:	end personal information
"
18_15_coderJS_final.cha,18136,14028190_14047800,"%com:	begin personal information: outside in the neighborhood
"
18_15_coderJS_final.cha,20056,15508890_15510570,"%xcom:	end personal information
